latitude,longitude,water_level_m,rainfall_mm,hours_rain,tide_level,historical_score,water_level_trend,rain_6h,soil_saturation,risk_level,timestamp,id,month,year_index,month_sin,month_cos,seasonal_risk_score,data_source
15.993976,108.184801,4.347,65.0,1,1.446,66.6,0.3544,21.67,68.7,high,2023-11-03 00:00:00,2130.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.947853,108.085562,6.826,127.25,4,1.212,58.5,0.7747,125.0,100.0,critical,2024-07-21 20:00:00,4061.0,7,4,-0.4999999999999998,-0.8660254037844388,35.0,
16.058922,108.0483,3.227,26.31,6,0.311,31.4,0.2206,67.97,62.5,medium,2022-12-22 08:00:00,3440.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.084451,108.148323,0.33,4.41,0,1.186,31.4,0.0417,1.47,11.0,low,2020-08-27 09:00:00,3362.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
16.06673,108.184196,1.072,4.97,2,1.021,41.1,0.1258,15.72,29.4,low,2023-12-17 09:00:00,1810.0,12,3,-2.4492935982947064e-16,1.0,60.0,
15.540502,108.042385,5.052,36.12,6,1.094,62.4,0.2118,101.57,86.5,critical,2021-08-07 08:00:00,4579.0,8,1,-0.8660254037844384,-0.5000000000000004,45.0,
15.96059,108.164167,2.906,14.75,1,0.592,55.0,0.28,27.6,62.3,medium,2019-04-12 14:00:00,711.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
15.880009,108.283468,0.225,14.59,0,1.548,13.3,0.1593,4.86,8.1,low,2021-12-28 17:00:00,4699.0,12,1,-2.4492935982947064e-16,1.0,60.0,
16.016182,108.232739,0.9,262.291,18,1.394,82.0,0.269,182.42,79.2,high,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.048323,108.068119,1.609,42.78,2,1.336,49.0,0.1201,25.7,49.6,medium,2019-08-26 00:00:00,1138.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
15.789164,108.17443,2.606,24.27,7,0.193,48.9,0.3359,41.1,35.7,medium,2023-05-31 16:00:00,4817.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
16.133051,107.983766,2.97,40.61,2,1.536,45.2,0.3923,39.36,74.9,medium,2024-01-31 14:00:00,5089.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.460426,107.93723,5.235,76.37,6,0.955,52.1,0.3459,116.65,99.0,critical,2020-11-02 00:00:00,3857.0,11,0,-0.5000000000000004,0.8660254037844384,80.0,
15.537502,108.339186,8.56,139.34,5,1.247,77.1,0.8285,152.21,98.5,critical,2019-07-14 12:00:00,266.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
15.789019,108.106398,9.658,62.5,10,1.061,84.4,0.3271,99.32,100.0,critical,2023-06-24 09:00:00,3646.0,6,3,1.2246467991473532e-16,-1.0,25.0,
16.083349,108.215234,2.922,104.2,1,1.463,61.5,0.4558,34.73,61.1,medium,2021-06-29 12:00:00,1736.0,6,1,1.2246467991473532e-16,-1.0,25.0,
16.124677,108.120667,6.182,74.21,13,1.28,62.0,-0.0414,142.28,100.0,critical,2019-10-26 23:00:00,3118.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
15.569259,108.473752,5.844,25.29,9,0.094,69.5,0.4298,111.9,87.3,critical,2020-11-24 01:00:00,5249.0,11,0,-0.5000000000000004,0.8660254037844384,80.0,
15.601923,108.217784,4.79,40.62,9,0.175,71.4,-0.2153,74.95,86.2,high,2023-03-12 03:00:00,1935.0,3,3,1.0,6.123233995736766e-17,12.0,
15.952836,108.086563,10.095,38.68,10,0.288,80.5,0.4763,76.43,100.0,critical,2023-01-11 15:00:00,4342.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
16.067376,108.174245,5.456,107.53,6,1.039,57.8,0.4514,138.29,85.4,critical,2019-08-20 01:00:00,1462.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
16.028233,108.187091,4.852,58.1,9,0.124,79.7,0.0818,109.21,89.7,critical,2024-01-06 18:00:00,547.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.617211,108.347913,4.273,10.43,3,0.709,66.9,0.0833,70.19,88.8,medium,2022-03-25 14:00:00,4267.0,3,2,1.0,6.123233995736766e-17,12.0,
15.55813,108.110494,13.084,31.21,15,1.149,76.2,0.4017,77.08,97.4,critical,2023-09-27 06:00:00,5490.0,9,3,-1.0,-1.8369701987210297e-16,70.0,
15.903148,107.492991,2.18,22.67,7,0.25,26.2,0.0262,94.41,63.1,medium,2022-02-10 23:00:00,1713.0,2,2,0.8660254037844386,0.5000000000000001,15.0,
15.998006,108.102562,0.734,24.4,4,1.502,37.3,0.0391,21.15,16.9,low,2020-01-07 22:00:00,5388.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
16.120864,108.120442,5.961,68.33,14,1.317,47.8,-0.2211,134.63,100.0,high,2019-10-27 00:00:00,1890.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
16.00364,108.138588,7.041,22.75,8,0.306,68.2,0.2607,68.24,100.0,high,2020-03-27 10:00:00,1492.0,3,0,1.0,6.123233995736766e-17,12.0,
16.119873,107.984064,0.436,13.3,0,1.006,14.7,-0.0424,4.43,17.4,low,2021-12-24 19:00:00,230.0,12,1,-2.4492935982947064e-16,1.0,60.0,
16.04027,108.182536,2.087,36.6,7,0.159,22.2,0.332,95.64,66.1,medium,2021-05-03 16:00:00,1247.0,5,1,0.49999999999999994,-0.8660254037844387,15.0,
16.060965,108.176381,3.574,18.12,7,0.26,23.3,0.3009,76.37,61.2,medium,2023-06-14 08:00:00,1073.0,6,3,1.2246467991473532e-16,-1.0,25.0,
15.817737,107.905343,4.106,72.72,1,1.023,65.9,0.6991,24.24,91.7,high,2019-06-29 19:00:00,2768.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
15.790906,108.106828,2.953,25.99,2,1.329,68.2,0.4213,15.0,73.5,medium,2021-05-06 19:00:00,387.0,5,1,0.49999999999999994,-0.8660254037844387,15.0,
15.952829,108.155503,0.437,0.0,0,1.511,35.5,-0.002,4.11,22.4,low,2020-11-06 16:00:00,5039.0,11,0,-0.5000000000000004,0.8660254037844384,80.0,
15.439771,108.584961,1.932,33.91,7,0.335,61.4,0.0231,77.19,68.9,medium,2022-01-14 14:00:00,3738.0,1,2,0.49999999999999994,0.8660254037844387,20.0,
15.880878,108.283395,0.117,8.07,0,1.256,39.4,-0.0548,7.26,11.6,low,2023-01-04 15:00:00,5411.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
15.998025,108.055317,1.864,18.24,4,1.031,26.1,0.246,27.66,65.6,medium,2023-12-30 16:00:00,3241.0,12,3,-2.4492935982947064e-16,1.0,60.0,
15.999458,108.190746,2.417,29.25,5,1.362,57.0,0.1659,47.18,66.6,medium,2020-10-04 02:00:00,1099.0,10,0,-0.8660254037844386,0.5000000000000001,85.0,
16.14259,108.116191,2.533,43.22,10,0.167,40.9,-0.1384,46.53,45.7,low,2023-07-13 04:00:00,2280.0,7,3,-0.4999999999999998,-0.8660254037844388,35.0,
15.999725,108.183744,0.772,24.53,2,1.448,39.8,0.2356,15.9,18.8,low,2019-04-21 21:00:00,928.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
16.067889,108.102846,1.797,3.01,4,0.096,51.8,0.0849,19.01,57.0,low,2019-04-12 00:00:00,2174.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
15.779163,108.330072,0.608,0.0,5,0.469,21.9,0.2621,0.0,5.7,low,2024-11-27 15:00:00,4003.0,11,4,-0.5000000000000004,0.8660254037844384,80.0,
15.959751,108.216539,1.738,0.61,0,1.475,54.8,0.2743,4.82,57.5,medium,2022-04-28 22:00:00,4769.0,4,2,0.8660254037844387,-0.49999999999999983,10.0,
15.950341,108.085988,7.542,68.79,5,0.489,63.4,0.7154,147.93,100.0,critical,2024-07-21 21:00:00,4997.0,7,4,-0.4999999999999998,-0.8660254037844388,35.0,
15.998739,108.104145,5.824,56.14,1,1.089,42.4,0.7837,18.71,94.3,high,2020-08-05 06:00:00,1348.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
16.075577,108.204433,8.555,137.78,14,1.409,50.0,-0.3198,185.62,100.0,high,2022-08-29 11:00:00,929.0,8,2,-0.8660254037844384,-0.5000000000000004,45.0,
16.084652,108.142342,1.0,282.429,18,1.438,70.0,0.368,166.65,80.6,high,2022-10-14 13:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.058588,108.154818,0.554,8.14,0,1.534,17.4,0.1111,2.71,38.4,low,2019-08-09 12:00:00,1395.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
16.006079,108.123535,2.5,274.557,18,1.502,65.0,0.329,169.15,85.1,critical,2022-10-14 15:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.044043,108.20701,3.324,44.85,2,1.442,58.3,0.2611,28.56,72.8,medium,2019-07-07 23:00:00,2064.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
16.056129,108.21711,0.5,278.288,18,1.443,90.0,0.238,176.18,78.5,high,2022-10-14 09:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.070747,108.185349,1.5,285.663,18,1.436,85.0,0.218,179.77,82.1,critical,2022-10-14 14:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.825592,108.223621,1.097,0.0,1,1.471,23.4,0.0276,15.64,38.0,low,2019-04-03 10:00:00,3931.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
15.818652,107.900461,1.878,23.19,6,0.354,31.6,-0.1485,122.11,69.5,medium,2024-11-14 01:00:00,499.0,11,4,-0.5000000000000004,0.8660254037844384,80.0,
16.038924,108.215709,0.5,303.336,18,1.4,90.0,0.333,171.24,78.4,high,2022-10-14 10:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.056258,108.190196,2.092,61.13,1,1.008,44.6,0.4127,20.38,62.6,medium,2019-12-23 10:00:00,3305.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
15.616395,108.348126,3.639,28.52,3,0.92,41.6,0.1875,39.09,85.7,medium,2022-03-25 11:00:00,3819.0,3,2,1.0,6.123233995736766e-17,12.0,
15.847132,107.934276,4.324,47.2,10,0.111,52.3,0.5581,101.12,95.8,high,2024-06-23 18:00:00,2078.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.788296,108.174418,1.507,6.17,0,1.553,16.8,0.2252,2.06,32.5,low,2023-05-31 10:00:00,316.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
15.556866,108.110508,13.144,14.64,18,0.608,66.9,-0.4095,64.52,100.0,high,2023-09-27 12:00:00,2487.0,9,3,-1.0,-1.8369701987210297e-16,70.0,
15.549248,108.247492,5.422,79.14,12,1.518,66.3,0.4017,112.66,99.6,critical,2024-08-30 09:00:00,4348.0,8,4,-0.8660254037844384,-0.5000000000000004,45.0,
16.078738,108.064665,1.526,75.41,3,1.41,51.7,0.2353,39.08,41.4,medium,2022-11-04 04:00:00,1904.0,11,2,-0.5000000000000004,0.8660254037844384,80.0,
16.085489,108.148004,0.247,24.09,4,1.33,30.1,-0.0824,47.22,24.7,low,2020-06-14 19:00:00,3320.0,6,0,1.2246467991473532e-16,-1.0,25.0,
16.054113,108.08185,3.854,17.95,7,0.799,46.7,0.2909,44.25,69.1,medium,2024-03-04 16:00:00,1748.0,3,4,1.0,6.123233995736766e-17,12.0,
15.569432,108.474801,2.132,62.69,6,0.162,38.1,-0.0922,59.94,58.5,medium,2022-01-29 23:00:00,1674.0,1,2,0.49999999999999994,0.8660254037844387,20.0,
16.059262,108.219417,2.186,27.23,3,1.497,27.2,0.155,36.57,58.0,low,2022-09-21 04:00:00,1588.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
16.058242,108.175235,3.548,18.46,8,0.198,51.7,-0.0258,69.54,61.6,medium,2023-06-14 09:00:00,2170.0,6,3,1.2246467991473532e-16,-1.0,25.0,
16.120894,107.984037,4.265,27.69,18,1.081,55.5,-0.0896,33.52,91.2,high,2023-05-18 11:00:00,1262.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
15.995159,108.187124,6.704,32.98,15,1.373,35.7,-0.1194,55.51,84.1,high,2023-01-30 05:00:00,1873.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
15.799853,107.261355,4.793,25.15,18,0.15,44.3,-0.2135,68.36,96.6,high,2019-07-30 06:00:00,304.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
15.953586,108.193579,11.375,52.13,23,1.311,74.4,-0.3379,100.5,100.0,critical,2019-08-31 22:00:00,4982.0,8,-1,-0.8660254037844384,-0.5000000000000004,45.0,
15.997322,108.101716,2.422,47.97,6,0.317,20.2,0.1371,77.28,42.3,medium,2020-06-06 08:00:00,1469.0,6,0,1.2246467991473532e-16,-1.0,25.0,
16.060337,108.046853,3.523,20.06,7,0.673,24.1,0.296,65.14,63.0,medium,2022-12-22 09:00:00,810.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.12226,107.985671,4.326,11.68,3,0.212,65.0,0.4775,50.33,88.1,high,2019-06-14 23:00:00,5257.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
15.620538,108.346212,2.29,35.87,12,0.665,36.3,-0.0691,25.09,59.4,low,2019-02-26 20:00:00,1627.0,2,-1,0.8660254037844386,0.5000000000000001,15.0,
16.143825,108.02379,0.804,9.88,3,1.097,15.3,0.0979,35.56,35.6,low,2023-07-02 06:00:00,3051.0,7,3,-0.4999999999999998,-0.8660254037844388,35.0,
16.032482,108.187439,2.288,32.84,7,0.33,46.7,0.0364,59.23,49.3,medium,2020-05-19 15:00:00,867.0,5,0,0.49999999999999994,-0.8660254037844387,15.0,
15.959672,108.166929,3.232,15.27,5,0.493,51.8,0.3265,32.69,62.5,medium,2019-04-12 15:00:00,5079.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
16.067079,108.17619,3.081,23.6,7,0.172,36.9,0.014,47.65,45.1,medium,2022-09-25 06:00:00,4834.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
16.072972,108.205532,0.0,0.0,0,1.458,45.6,-0.0846,2.42,0.0,low,2020-12-16 16:00:00,2311.0,12,0,-2.4492935982947064e-16,1.0,60.0,
16.00466,108.126314,5.587,27.85,2,1.346,62.9,0.5105,27.63,78.4,high,2020-10-06 15:00:00,1363.0,10,0,-0.8660254037844386,0.5000000000000001,85.0,
15.540606,108.042053,5.86,60.27,13,0.785,45.7,-0.1036,116.29,100.0,critical,2021-08-07 15:00:00,632.0,8,1,-0.8660254037844384,-0.5000000000000004,45.0,
15.270004,108.013941,6.232,6.52,12,1.093,63.0,-0.1024,24.8,66.7,high,2019-03-22 22:00:00,2623.0,3,-1,1.0,6.123233995736766e-17,12.0,
15.997521,108.104342,1.52,37.47,1,1.406,42.9,0.3363,12.49,35.1,medium,2020-06-06 03:00:00,1069.0,6,0,1.2246467991473532e-16,-1.0,25.0,
15.439551,108.58835,0.371,6.61,0,1.023,37.4,0.1084,2.2,20.8,low,2021-01-14 14:00:00,376.0,1,1,0.49999999999999994,0.8660254037844387,20.0,
16.08144,108.217535,1.803,67.21,6,1.049,45.7,0.0549,104.74,56.9,medium,2023-03-05 08:00:00,2593.0,3,3,1.0,6.123233995736766e-17,12.0,
16.025584,108.186934,8.997,90.65,12,1.371,74.4,-0.2013,143.05,100.0,critical,2023-08-05 13:00:00,879.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
15.853297,108.010164,4.647,55.2,11,0.895,42.5,-0.1409,78.12,93.9,high,2024-06-20 19:00:00,1357.0,6,4,1.2246467991473532e-16,-1.0,25.0,
15.962181,108.15882,0.059,0.0,1,1.337,41.0,0.0075,6.04,9.5,low,2023-02-11 20:00:00,4207.0,2,3,0.8660254037844386,0.5000000000000001,15.0,
15.371644,108.277261,4.711,90.7,8,0.235,68.3,0.0657,149.8,98.3,high,2022-07-23 03:00:00,801.0,7,2,-0.4999999999999998,-0.8660254037844388,35.0,
16.066251,108.174651,2.0,271.76,18,1.476,70.0,0.279,167.28,82.6,critical,2022-10-14 13:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.108027,108.262463,4.977,65.03,3,1.496,55.0,0.4219,47.85,100.0,critical,2020-08-18 09:00:00,3097.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
16.043108,108.105234,2.76,15.95,7,0.786,31.4,0.1384,18.37,55.1,low,2019-01-09 16:00:00,4274.0,1,-1,0.49999999999999994,0.8660254037844387,20.0,
15.506768,108.480333,1.864,24.07,7,0.263,51.0,0.0694,67.19,72.1,medium,2020-09-18 20:00:00,1220.0,9,0,-1.0,-1.8369701987210297e-16,70.0,
15.522022,108.354541,6.065,25.69,13,1.47,44.7,0.3802,48.77,87.8,high,2024-04-13 13:00:00,2580.0,4,4,0.8660254037844387,-0.49999999999999983,10.0,
16.074423,108.238724,1.0,289.183,18,1.503,60.0,0.211,191.89,78.3,high,2022-10-14 07:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.998242,108.103345,6.274,38.72,2,1.461,79.3,0.4503,31.62,95.8,critical,2020-08-05 07:00:00,3841.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
16.0586,108.048168,3.758,30.64,14,1.339,39.0,0.0016,55.49,69.8,medium,2022-12-22 16:00:00,5189.0,12,2,-2.4492935982947064e-16,1.0,60.0,
15.983198,108.074299,3.88,38.3,11,0.771,35.9,-0.1088,58.67,75.2,medium,2023-08-12 20:00:00,2806.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
16.132556,107.983278,3.884,76.73,9,0.369,78.9,-0.2694,119.76,93.0,high,2024-01-31 21:00:00,5244.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
16.002857,108.140761,3.334,41.75,1,0.955,50.0,0.3567,13.92,100.0,medium,2020-03-27 03:00:00,3340.0,3,0,1.0,6.123233995736766e-17,12.0,
15.63546,108.155681,4.642,58.11,5,1.116,55.8,0.3582,76.03,85.3,critical,2019-09-16 15:00:00,2939.0,9,-1,-1.0,-1.8369701987210297e-16,70.0,
15.617211,108.347913,4.273,10.43,3,0.709,66.9,0.0833,70.19,88.8,medium,2022-03-25 14:00:00,4267.0,3,2,1.0,6.123233995736766e-17,12.0,
16.039946,108.220949,0.5,275.192,18,1.479,90.0,0.244,172.53,85.9,high,2022-10-14 10:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.041886,108.104278,3.161,21.78,12,0.567,41.8,0.139,27.03,55.8,medium,2019-01-09 21:00:00,2416.0,1,-1,0.49999999999999994,0.8660254037844387,20.0,
15.982266,108.073609,2.008,34.99,9,0.356,37.1,0.0034,48.66,58.4,low,2020-01-19 08:00:00,3033.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
16.003859,108.138061,1.396,13.27,1,1.311,39.9,0.1845,18.79,64.6,low,2022-09-09 12:00:00,1338.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
15.712925,108.081921,7.677,40.45,18,0.894,58.1,-0.2293,111.18,96.1,high,2019-11-09 06:00:00,1858.0,11,-1,-0.5000000000000004,0.8660254037844384,80.0,
15.818002,107.903741,10.936,85.72,13,0.837,69.3,0.6018,116.18,100.0,critical,2019-06-30 07:00:00,3255.0,6,-1,1.2246467991473532e-16,-1.0,25.0,
16.009994,108.200055,5.954,107.19,2,1.334,73.0,0.7244,56.15,100.0,critical,2019-02-26 04:00:00,3659.0,2,-1,0.8660254037844386,0.5000000000000001,15.0,
15.221894,108.25455,5.164,57.68,6,0.524,39.7,0.3799,93.12,86.5,high,2023-08-07 05:00:00,3222.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
15.559581,108.110674,9.255,50.75,7,0.212,81.4,0.7791,71.68,84.9,critical,2023-09-26 22:00:00,2236.0,9,3,-1.0,-1.8369701987210297e-16,70.0,
16.080827,108.215273,0.306,1.93,0,1.182,43.0,-0.2017,0.74,13.9,low,2019-12-28 04:00:00,3163.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
15.98103,108.15613,0.049,0.0,3,0.315,15.2,0.0492,6.4,18.0,low,2022-12-14 19:00:00,4847.0,12,2,-2.4492935982947064e-16,1.0,60.0,
16.060337,108.046853,3.523,20.06,7,0.673,24.1,0.296,65.14,63.0,medium,2022-12-22 09:00:00,810.0,12,2,-2.4492935982947064e-16,1.0,60.0,
15.634694,108.154182,3.226,26.63,1,1.488,61.8,0.1455,8.88,77.3,medium,2019-09-16 11:00:00,3818.0,9,-1,-1.0,-1.8369701987210297e-16,70.0,
16.059119,108.175579,1.5,303.935,18,1.455,82.0,0.321,179.9,83.0,critical,2022-10-14 15:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.98766,108.242105,5.575,61.9,6,0.647,52.0,0.4075,138.69,81.7,critical,2023-10-15 03:00:00,4885.0,10,3,-0.8660254037844386,0.5000000000000001,85.0,
16.132208,108.052361,3.076,38.51,9,0.18,51.1,-0.1407,76.01,47.5,medium,2024-09-20 11:00:00,216.0,9,4,-1.0,-1.8369701987210297e-16,70.0,
16.129859,108.052497,1.304,21.69,7,0.215,19.8,0.0379,27.02,36.1,low,2020-09-18 21:00:00,2307.0,9,0,-1.0,-1.8369701987210297e-16,70.0,
16.059493,108.17542,1.6,300.882,18,1.512,82.0,0.258,172.74,88.7,critical,2022-10-14 20:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
16.046542,108.149124,10.682,61.02,14,1.301,71.9,0.6759,167.83,100.0,critical,2022-09-23 13:00:00,2676.0,9,2,-1.0,-1.8369701987210297e-16,70.0,
15.777475,108.330433,2.563,40.29,4,1.005,51.1,0.3737,52.27,71.5,medium,2023-03-03 07:00:00,1130.0,3,3,1.0,6.123233995736766e-17,12.0,
15.957391,107.993481,10.924,79.46,16,1.53,42.6,-0.1811,110.97,100.0,critical,2020-02-26 13:00:00,3913.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
15.439055,108.58684,0.355,4.57,4,0.673,18.9,0.0497,3.69,13.6,low,2020-01-05 16:00:00,5425.0,1,0,0.49999999999999994,0.8660254037844387,20.0,
16.082311,108.217382,0.34,0.0,0,1.096,20.6,-0.0325,0.0,9.7,low,2021-07-21 10:00:00,414.0,7,1,-0.4999999999999998,-0.8660254037844388,35.0,
16.068088,108.100766,0.0,0.0,0,0.885,17.3,-0.0018,0.0,5.2,low,2024-12-15 06:00:00,3514.0,12,4,-2.4492935982947064e-16,1.0,60.0,
15.22019,108.253784,4.041,37.64,3,1.535,43.6,0.1685,38.92,79.9,medium,2023-08-07 02:00:00,1318.0,8,3,-0.8660254037844384,-0.5000000000000004,45.0,
15.951178,108.088021,8.888,25.91,7,0.129,45.2,0.6911,76.39,100.0,critical,2023-01-11 12:00:00,5162.0,1,3,0.49999999999999994,0.8660254037844387,20.0,
15.819988,107.902858,2.096,61.02,4,0.578,36.5,0.0487,98.02,66.9,medium,2024-11-13 23:00:00,3355.0,11,4,-0.5000000000000004,0.8660254037844384,80.0,
16.081248,108.064687,4.3,59.95,11,0.423,63.8,-0.3165,88.8,71.0,medium,2021-05-20 08:00:00,3917.0,5,1,0.49999999999999994,-0.8660254037844387,15.0,
15.996973,108.137488,1.458,22.01,5,0.898,43.8,0.0828,32.5,37.2,low,2024-03-19 18:00:00,4181.0,3,4,1.0,6.123233995736766e-17,12.0,
16.060539,108.163324,8.268,29.58,11,0.493,63.9,0.5901,74.4,91.3,critical,2020-02-13 05:00:00,3465.0,2,0,0.8660254037844386,0.5000000000000001,15.0,
16.067849,108.193171,0.155,31.8,2,1.245,12.4,-0.0591,16.14,3.4,low,2019-10-18 01:00:00,5409.0,10,-1,-0.8660254037844386,0.5000000000000001,85.0,
15.99382,108.186193,7.012,69.05,11,0.958,84.0,-0.122,110.0,90.2,critical,2023-11-03 10:00:00,1347.0,11,3,-0.5000000000000004,0.8660254037844384,80.0,
15.844041,108.336376,2.06,66.16,1,1.475,41.4,0.159,22.05,36.5,medium,2020-12-12 21:00:00,4088.0,12,0,-2.4492935982947064e-16,1.0,60.0,
16.13422,107.983766,3.969,13.0,3,0.797,83.8,-0.0594,114.8,84.2,high,2024-01-31 18:00:00,3950.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.950407,108.252715,2.617,18.55,8,0.109,38.7,-0.0046,27.53,41.2,low,2019-05-16 01:00:00,285.0,5,-1,0.49999999999999994,-0.8660254037844387,15.0,
15.788444,108.173148,2.594,24.91,6,1.026,16.5,0.1863,74.72,50.7,medium,2024-05-18 05:00:00,3617.0,5,4,0.49999999999999994,-0.8660254037844387,15.0,
16.055884,108.21984,6.171,53.03,12,0.971,71.6,-0.1012,82.61,80.7,critical,2024-01-26 08:00:00,3324.0,1,4,0.49999999999999994,0.8660254037844387,20.0,
15.798842,107.261135,1.182,53.41,6,0.393,49.5,-0.1192,69.22,51.7,medium,2022-05-11 20:00:00,215.0,5,2,0.49999999999999994,-0.8660254037844387,15.0,
15.95933,108.167616,4.903,21.59,18,0.944,56.1,-0.0462,35.26,68.0,high,2019-04-13 04:00:00,1796.0,4,-1,0.8660254037844387,-0.49999999999999983,10.0,
15.984449,108.071938,0.0,16.89,4,1.371,39.7,-0.0567,17.46,6.8,low,2020-03-13 11:00:00,2513.0,3,0,1.0,6.123233995736766e-17,12.0,
16.051602,108.173818,0.02,0.0,2,1.356,18.4,-0.1148,3.61,13.7,low,2021-04-20 08:00:00,1341.0,4,1,0.8660254037844387,-0.49999999999999983,10.0,
15.953098,108.196079,0.016,1.63,0,1.433,14.8,-0.1899,8.55,20.1,low,2021-06-08 14:00:00,3718.0,6,1,1.2246467991473532e-16,-1.0,25.0,
15.800633,107.259293,5.042,40.29,16,0.731,55.4,-0.3272,62.93,93.7,high,2019-07-30 04:00:00,1546.0,7,-1,-0.4999999999999998,-0.8660254037844388,35.0,
16.016182,108.232739,0.9,262.291,18,1.394,82.0,0.269,182.42,79.2,high,2022-10-14 17:00:00,,10,2,-0.8660254037844386,0.5000000000000001,85.0,real_flood_report_2022
15.779718,108.087792,7.111,73.27,8,0.157,54.7,0.7361,155.24,100.0,critical,2023-07-23 22:00:00,3557.0,7,3,-0.4999999999999998,-0.8660254037844388,35.0,
15.997492,108.102864,11.139,53.85,11,0.283,82.3,0.9657,128.05,100.0,critical,2020-08-05 16:00:00,4260.0,8,0,-0.8660254037844384,-0.5000000000000004,45.0,
15.901339,108.248921,3.386,66.63,1,1.255,49.7,0.4261,22.21,74.6,high,2020-09-08 10:00:00,1789.0,9,0,-1.0,-1.8369701987210297e-16,70.0,
16.008528,108.198822,7.708,40.73,6,0.759,56.6,0.608,166.37,100.0,critical,2019-02-26 08:00:00,3978.0,2,-1,0.8660254037844386,0.5000000000000001,15.0,
16.120894,107.984037,4.265,27.69,18,1.081,55.5,-0.0896,33.52,91.2,high,2023-05-18 11:00:00,1262.0,5,3,0.49999999999999994,-0.8660254037844387,15.0,
16.054195,108.189344,3.942,32.39,6,0.131,43.7,0.5024,101.61,72.3,high,2019-12-23 15:00:00,1773.0,12,-1,-2.4492935982947064e-16,1.0,60.0,
15.980552,108.073393,0.147,8.19,0,1.108,25.2,-0.0387,2.73,7.8,low,2020-03-13 12:00:00,2220.0,3,0,1.0,6.123233995736766e-17,12.0,
16.106563,108.261065,0.14,0.0,0,1.49,19.7,0.1403,5.19,8.8,low,2022-11-10 08:00:00,2986.0,11,2,-0.5000000000000004,0.8660254037844384,80.0,
