latitude,longitude,water_level_m,rainfall_mm,hours_rain,tide_level,historical_score,water_level_trend,rain_6h,soil_saturation,risk_level,timestamp,id,month,year_index,month_sin,month_cos,seasonal_risk_score,data_source
15.993566,108.14348,5.676,6.44,9,1.281,62.5,0.1802,39.41,67.1,high,2024-09-23T14:00:00,5237,,,,,,
16.049362,108.166474,1.794,9.2,0,1.479,15.6,0.0901,3.07,34.6,low,2020-02-26T10:00:00,5238,,,,,,
15.953781,108.195535,12.596,62.86,17,1.198,74.6,0.6978,78.99,100.0,critical,2019-08-31T16:00:00,5239,,,,,,
15.220809,108.254869,0.764,4.19,3,1.049,22.2,0.0322,13.65,34.1,low,2023-01-04T21:00:00,5240,,,,,,
16.040868,108.105239,0.0,0.0,4,0.104,42.4,0.0,13.69,13.4,low,2023-01-18T07:00:00,5241,,,,,,
16.119531,107.984016,0.0,10.94,1,1.381,60.9,0.0,6.06,16.9,low,2021-07-22T02:00:00,5242,,,,,,
15.370099,108.278345,2.378,11.54,3,1.019,56.6,0.0093,40.12,37.0,low,2022-01-23T06:00:00,5243,,,,,,
16.132556,107.983278,3.884,76.73,9,0.369,78.9,-0.2694,119.76,93.0,high,2024-01-31T21:00:00,5244,,,,,,
16.058517,108.15418,0.382,3.97,0,1.259,23.9,0.0578,1.32,11.6,low,2024-04-05T17:00:00,5245,,,,,,
16.10845,108.261613,4.987,53.87,4,1.162,41.1,0.5559,89.26,92.5,critical,2023-05-08T18:00:00,5246,,,,,,
15.285907,107.891136,2.169,20.51,6,0.301,45.9,0.1155,42.1,49.0,medium,2021-03-12T13:00:00,5247,,,,,,
16.066906,108.177164,0.671,19.14,4,0.755,19.4,0.1221,6.38,18.6,low,2024-10-06T09:00:00,5248,,,,,,
15.569259,108.473752,5.844,25.29,9,0.094,69.5,0.4298,111.9,87.3,critical,2020-11-24T01:00:00,5249,,,,,,
16.145188,108.116097,2.298,20.68,11,1.049,31.3,-0.2355,43.99,46.2,low,2023-07-13T05:00:00,5250,,,,,,
16.06781,108.183288,1.975,32.91,5,1.031,10.1,0.1905,52.39,52.7,medium,2019-04-25T22:00:00,5251,,,,,,
15.385359,108.499679,2.394,0.0,3,0.417,51.6,0.0596,23.39,63.1,low,2022-06-21T02:00:00,5252,,,,,,
15.847933,107.935652,1.171,11.46,4,0.446,25.4,0.1945,28.58,20.1,low,2019-04-18T20:00:00,5253,,,,,,
16.010405,108.193349,0.856,30.31,4,0.89,56.0,-0.0803,37.5,36.9,low,2020-09-02T10:00:00,5254,,,,,,
15.316555,107.811817,0.37,3.28,0,1.331,28.1,-0.0208,1.09,11.7,low,2024-04-28T06:00:00,5255,,,,,,
15.996215,108.211055,2.483,45.24,14,1.303,25.3,-0.0045,81.01,56.1,medium,2022-11-21T05:00:00,5256,,,,,,
16.12226,107.985671,4.326,11.68,3,0.212,65.0,0.4775,50.33,88.1,high,2019-06-14T23:00:00,5257,,,,,,
15.55779,108.109256,1.897,23.11,7,0.213,51.6,-0.0455,62.65,54.2,medium,2023-04-25T17:00:00,5258,,,,,,
15.600847,108.214286,0.39,0.0,1,1.407,49.6,-0.0692,1.43,6.2,low,2023-12-09T13:00:00,5259,,,,,,
16.04702,108.069946,0.318,0.0,0,1.025,15.6,0.1341,0.0,38.8,low,2022-02-28T09:00:00,5260,,,,,,
16.024172,108.061463,0.429,0.0,0,1.406,35.9,0.0038,7.97,9.9,low,2021-05-27T09:00:00,5261,,,,,,
15.883743,108.28394,8.333,96.01,9,0.324,53.4,0.3742,163.86,100.0,critical,2020-12-26T06:00:00,5262,,,,,,
16.063959,108.222626,0.16,0.0,0,1.288,40.0,0.0409,4.97,12.0,low,2021-06-10T00:00:00,5263,,,,,,
16.065016,108.176498,0.591,11.01,2,0.616,29.0,0.0989,9.4,0.6,low,2024-10-06T05:00:00,5264,,,,,,
15.633575,108.154191,1.201,0.99,0,1.464,35.1,0.0376,4.3,11.9,low,2023-11-24T16:00:00,5265,,,,,,
15.982161,108.155299,0.529,0.0,0,1.464,54.2,-0.0021,0.0,16.9,low,2022-11-17T10:00:00,5266,,,,,,
15.990992,108.09998,0.119,0.0,1,1.377,26.4,-0.0119,1.18,4.4,low,2020-05-12T06:00:00,5267,,,,,,
15.616735,108.347916,0.41,0.18,4,0.132,46.5,0.0067,9.61,4.6,low,2019-12-19T03:00:00,5268,,,,,,
16.124635,108.121011,0.191,12.9,0,1.507,42.4,-0.0199,6.5,0.1,low,2022-05-24T04:00:00,5269,,,,,,
16.061176,108.184685,0.232,1.76,3,0.25,27.2,-0.0091,11.52,2.3,low,2024-02-07T20:00:00,5270,,,,,,
16.012516,108.099741,0.666,0.0,0,1.022,11.0,0.0228,0.0,16.3,low,2019-07-13T23:00:00,5271,,,,,,
15.642108,108.327657,1.839,3.6,1,1.417,24.0,0.1314,26.98,51.5,low,2024-01-26T18:00:00,5272,,,,,,
15.847738,107.934037,0.232,9.26,2,1.174,27.4,-0.2351,20.18,36.3,low,2022-09-12T00:00:00,5273,,,,,,
15.440718,108.586507,0.821,15.64,2,1.303,31.4,0.0707,17.51,41.5,low,2022-03-23T05:00:00,5274,,,,,,
16.057203,108.158477,2.434,17.68,2,1.512,50.4,0.236,18.43,52.6,medium,2021-11-22T17:00:00,5275,,,,,,
16.062994,108.181511,0.68,0.0,0,0.908,13.5,0.014,0.0,33.5,low,2019-04-18T00:00:00,5276,,,,,,
15.437203,108.5868,1.579,24.44,4,1.371,47.5,0.1017,20.16,43.9,medium,2023-04-05T14:00:00,5277,,,,,,
15.439414,108.587665,0.319,21.28,6,0.511,9.6,-0.1276,42.86,18.1,low,2022-05-04T07:00:00,5278,,,,,,
16.074409,108.204266,0.125,14.93,0,1.294,57.9,0.0529,8.5,15.8,low,2021-08-21T13:00:00,5279,,,,,,
15.876346,108.33492,0.371,46.08,2,1.275,36.6,-0.0221,30.47,21.1,low,2020-12-04T10:00:00,5280,,,,,,
15.618441,108.347214,0.336,10.05,0,1.466,56.2,0.0134,7.78,23.7,low,2024-09-13T20:00:00,5281,,,,,,
15.947353,108.256049,1.75,0.0,0,1.529,55.8,0.0487,0.0,39.9,low,2019-05-15T18:00:00,5282,,,,,,
16.058846,108.17839,1.511,19.74,4,0.874,39.2,0.0818,38.31,59.7,low,2022-02-28T17:00:00,5283,,,,,,
15.818932,107.900215,10.779,46.97,17,1.066,80.7,-0.2986,117.77,100.0,high,2019-06-30T11:00:00,5284,,,,,,
15.947704,108.064628,0.5,22.28,6,0.316,34.2,-0.0671,20.79,22.7,low,2019-04-24T08:00:00,5285,,,,,,
16.134932,107.98375,2.681,19.86,3,1.467,27.6,0.2476,14.11,54.2,low,2021-07-14T10:00:00,5286,,,,,,
15.620263,108.321191,0.729,18.26,6,0.934,37.9,-0.0191,22.94,26.4,low,2019-08-29T03:00:00,5287,,,,,,
16.06741,108.181997,1.061,22.38,7,0.308,48.0,0.0172,26.72,30.1,low,2023-12-17T11:00:00,5288,,,,,,
15.963738,108.159078,3.787,10.1,4,0.209,85.1,0.4359,70.85,74.6,high,2019-04-12T14:00:00,5289,,,,,,
16.056954,108.187671,9.382,68.59,8,0.337,41.5,0.4998,133.24,100.0,critical,2020-11-03T23:00:00,5290,,,,,,
15.631143,108.290139,0.636,0.0,3,0.188,28.2,0.0836,9.34,0.0,low,2023-01-25T08:00:00,5291,,,,,,
16.01102,108.199915,6.865,62.21,4,0.8,79.8,0.2823,109.47,100.0,critical,2019-02-26T06:00:00,5292,,,,,,
15.440613,108.587314,0.738,9.0,3,0.141,39.6,-0.2388,12.13,23.8,low,2023-11-19T17:00:00,5293,,,,,,
16.065281,108.208577,5.607,26.84,14,1.387,54.2,-0.3213,34.67,79.1,high,2023-01-31T11:00:00,5294,,,,,,
16.131671,108.051918,0.218,0.0,2,0.984,27.9,-0.0445,3.14,0.0,low,2020-10-09T04:00:00,5295,,,,,,
15.520639,108.357271,4.932,20.06,18,0.161,60.9,-0.1961,53.04,92.0,high,2024-04-13T18:00:00,5296,,,,,,
16.075111,108.2058,0.0,6.33,0,1.449,18.4,-0.018,2.11,0.1,low,2019-08-31T15:00:00,5297,,,,,,
15.222058,108.253204,7.326,6.36,10,1.43,59.0,0.4439,79.87,97.3,critical,2023-08-07T12:00:00,5298,,,,,,
15.904564,107.493534,0.767,9.53,3,0.827,29.4,-0.0763,24.97,12.8,low,2023-01-07T07:00:00,5299,,,,,,
15.549118,108.24623,0.0,16.08,6,0.65,13.0,-0.0136,23.53,4.0,low,2019-07-22T21:00:00,5300,,,,,,
16.068473,108.177183,0.616,0.47,1,1.141,40.0,-0.1122,12.44,28.6,low,2021-04-17T04:00:00,5301,,,,,,
16.068307,108.175324,0.354,0.0,0,1.153,16.4,-0.1417,3.08,2.2,low,2023-05-08T21:00:00,5302,,,,,,
15.847965,108.337684,0.281,14.19,0,1.297,37.0,0.0521,7.68,23.5,low,2020-03-17T11:00:00,5303,,,,,,
16.047956,108.167491,1.524,24.59,3,1.615,18.1,0.0019,20.89,55.4,low,2022-04-07T23:00:00,5304,,,,,,
15.271613,108.013312,1.053,18.09,1,1.518,28.2,0.0738,6.03,64.0,low,2023-06-21T16:00:00,5305,,,,,,
15.369304,108.27715,2.603,29.0,7,0.274,15.4,0.2245,39.5,38.0,low,2022-01-23T07:00:00,5306,,,,,,
15.804266,108.164746,1.569,38.52,10,0.789,16.3,-0.0787,62.6,57.5,low,2019-01-09T10:00:00,5307,,,,,,
15.883263,108.283209,1.362,28.87,5,0.576,14.6,0.1057,37.02,30.7,low,2024-10-10T20:00:00,5308,,,,,,
16.119769,107.98432,0.345,0.37,2,0.49,25.0,0.0189,5.71,10.1,low,2021-01-04T18:00:00,5309,,,,,,
15.847854,108.33785,0.135,3.97,0,1.52,29.7,-0.1458,9.01,23.2,low,2020-03-17T12:00:00,5310,,,,,,
15.95152,108.0876,0.223,0.58,2,1.217,41.3,0.0092,0.79,19.3,low,2019-11-08T12:00:00,5311,,,,,,
15.735378,108.257861,2.586,12.82,6,0.339,54.1,0.0919,37.77,43.9,low,2020-04-01T02:00:00,5312,,,,,,
15.367143,107.818432,0.889,23.82,3,1.402,40.5,0.0811,18.31,21.4,low,2023-05-18T04:00:00,5313,,,,,,
15.982903,108.073005,2.005,10.58,5,0.049,13.9,-0.0571,49.55,57.2,low,2020-01-19T07:00:00,5314,,,,,,
16.114284,108.127877,0.64,34.49,7,0.276,49.8,0.0341,35.77,13.8,low,2024-03-06T18:00:00,5315,,,,,,
15.921623,108.109621,1.816,51.96,4,1.274,37.5,0.3493,39.29,43.7,medium,2020-07-21T23:00:00,5316,,,,,,
15.734088,108.260327,4.529,39.45,11,0.853,68.5,-0.21,78.6,92.2,high,2022-04-29T23:00:00,5317,,,,,,
15.986202,108.241781,0.0,13.96,0,1.491,35.0,-0.1712,8.06,9.7,low,2021-05-30T15:00:00,5318,,,,,,
16.009534,108.193972,2.908,40.16,11,0.509,15.4,-0.063,55.52,69.4,medium,2022-06-02T08:00:00,5319,,,,,,
16.031467,108.18729,0.158,10.58,0,1.415,48.5,0.0349,22.75,23.7,low,2022-06-23T11:00:00,5320,,,,,,
16.085023,108.149629,0.33,38.24,3,1.037,56.8,0.0224,39.19,24.0,low,2020-06-14T18:00:00,5321,,,,,,
15.953556,108.195944,13.013,25.15,19,0.136,76.5,-0.243,79.9,100.0,high,2019-08-31T18:00:00,5322,,,,,,
15.569061,108.475064,2.107,33.59,7,0.137,20.3,-0.0245,66.87,59.7,low,2022-01-30T00:00:00,5323,,,,,,
16.101255,108.278612,7.944,68.33,6,0.56,62.1,0.8435,121.0,99.6,critical,2022-11-04T22:00:00,5324,,,,,,
15.904452,107.492568,0.179,7.43,3,0.675,35.5,-0.0526,27.24,14.2,low,2024-03-16T09:00:00,5325,,,,,,
16.054963,108.118373,0.137,0.0,3,0.115,11.5,-0.0393,13.0,22.0,low,2024-05-28T05:00:00,5326,,,,,,
16.053093,108.080362,0.953,10.56,4,0.086,55.1,-0.0547,22.25,12.5,low,2023-07-03T21:00:00,5327,,,,,,
16.021827,108.061372,2.059,0.0,0,1.49,42.2,0.1485,1.45,59.9,low,2021-02-07T18:00:00,5328,,,,,,
15.94788,108.063597,1.092,22.19,9,0.258,3.9,0.1029,29.7,35.0,low,2022-01-16T13:00:00,5329,,,,,,
16.008306,108.200314,0.224,17.79,1,0.845,35.9,-0.0159,5.93,1.1,low,2020-04-15T16:00:00,5330,,,,,,
15.633553,108.1552,0.359,0.39,1,1.46,36.0,-0.0471,15.78,15.9,low,2019-05-09T02:00:00,5331,,,,,,
16.086088,108.147472,0.958,16.68,1,1.354,41.6,0.1558,5.56,36.6,low,2020-10-04T06:00:00,5332,,,,,,
16.061643,108.18171,4.266,55.41,10,0.376,76.6,0.3268,115.31,83.0,high,2024-04-15T05:00:00,5333,,,,,,
16.003417,108.137124,0.341,0.0,0,1.261,28.5,0.0731,0.86,12.9,low,2019-06-16T14:00:00,5334,,,,,,
16.067946,108.103066,0.014,0.14,0,1.24,37.3,-0.1214,0.05,7.8,low,2019-12-02T16:00:00,5335,,,,,,
16.06122,108.188017,0.86,31.43,4,1.458,34.9,0.0332,22.78,34.2,low,2023-11-01T13:00:00,5336,,,,,,
15.86427,108.321271,0.401,0.0,1,1.22,52.0,0.0448,0.0,15.5,low,2019-05-20T20:00:00,5337,,,,,,
16.134751,107.982348,3.255,13.8,6,0.061,17.6,0.1598,25.67,55.0,medium,2021-07-14T16:00:00,5338,,,,,,
16.110021,108.26084,0.701,27.43,4,1.318,35.1,0.1508,28.56,22.6,low,2022-10-16T11:00:00,5339,,,,,,
16.108925,108.261361,6.97,45.62,6,0.159,53.1,0.698,79.18,100.0,critical,2020-08-18T12:00:00,5340,,,,,,
15.366077,107.820185,6.286,41.57,8,0.277,43.9,0.4732,62.17,68.7,high,2020-07-09T14:00:00,5341,,,,,,
16.048175,108.166872,1.715,37.21,11,0.3,9.2,-0.2313,52.97,61.3,low,2022-04-08T07:00:00,5342,,,,,,
15.895652,108.081614,0.516,10.35,0,1.362,19.4,0.0011,3.45,29.9,low,2022-07-01T23:00:00,5343,,,,,,
16.041177,108.182223,1.44,22.54,1,1.345,41.7,0.2658,7.51,44.1,low,2021-09-10T06:00:00,5344,,,,,,
15.776951,108.331061,0.707,0.0,4,0.578,51.8,0.1274,12.45,7.8,low,2023-04-11T22:00:00,5345,,,,,,
16.0796,108.065926,2.393,25.28,6,0.669,30.9,0.2865,32.88,36.9,low,2024-08-08T04:00:00,5346,,,,,,
15.893208,108.081867,0.418,14.78,0,1.095,31.6,0.0108,22.64,23.2,low,2019-06-15T19:00:00,5347,,,,,,
16.099113,108.278445,2.678,40.09,9,0.169,20.0,-0.2273,67.07,58.7,low,2023-09-19T23:00:00,5348,,,,,,
16.006805,108.124313,0.595,0.0,1,1.246,50.3,0.059,11.5,27.4,low,2022-10-12T13:00:00,5349,,,,,,
16.107242,108.08764,0.359,0.0,2,1.336,13.4,0.0314,10.47,16.4,low,2020-04-15T10:00:00,5350,,,,,,
15.570334,108.476378,1.695,12.8,0,0.939,30.8,0.2725,4.27,52.7,low,2022-01-29T18:00:00,5351,,,,,,
15.896451,108.081211,0.922,0.0,3,0.154,23.3,0.0029,11.0,11.5,low,2023-07-23T18:00:00,5352,,,,,,
15.959661,108.165256,1.815,43.12,1,0.933,40.6,0.1457,14.37,53.1,low,2019-06-16T15:00:00,5353,,,,,,
16.053421,108.189845,2.746,14.5,7,0.842,38.4,-0.1699,24.51,63.1,low,2021-04-18T07:00:00,5354,,,,,,
16.080659,108.220107,1.659,18.83,6,0.142,14.0,-0.263,32.01,61.8,low,2021-05-26T03:00:00,5355,,,,,,
16.100346,108.277719,3.067,48.24,7,0.237,33.7,0.2136,62.35,56.4,medium,2023-09-19T21:00:00,5356,,,,,,
16.076735,108.13221,2.41,34.27,2,1.489,49.2,0.2484,18.29,31.8,medium,2024-11-12T01:00:00,5357,,,,,,
16.114093,108.128723,0.606,16.17,6,0.343,47.2,0.0993,30.14,12.6,low,2024-03-06T17:00:00,5358,,,,,,
15.601959,108.21594,1.809,14.28,2,1.526,51.9,0.2762,24.54,40.7,medium,2023-05-01T06:00:00,5359,,,,,,
16.062792,108.191704,9.591,26.48,16,1.513,69.9,-0.3792,76.73,100.0,high,2021-02-15T19:00:00,5360,,,,,,
15.713491,108.081047,8.131,72.62,15,1.257,66.8,-0.1527,105.39,88.8,critical,2019-11-09T03:00:00,5361,,,,,,
16.054157,108.175213,2.479,37.43,2,1.584,55.1,0.1844,12.69,82.6,medium,2020-04-05T09:00:00,5362,,,,,,
16.04596,108.221672,0.023,16.1,1,1.367,30.7,-0.1307,5.37,5.9,low,2021-04-11T20:00:00,5363,,,,,,
16.009054,108.195528,0.936,38.81,3,1.464,21.5,0.1603,27.4,35.9,low,2020-09-02T09:00:00,5364,,,,,,
15.777188,108.332625,1.682,39.6,1,1.487,51.6,0.2772,13.2,67.2,medium,2023-03-03T04:00:00,5365,,,,,,
16.055087,108.159278,2.689,9.16,4,0.264,21.8,-0.0325,92.66,55.6,low,2020-08-05T14:00:00,5366,,,,,,
15.964099,108.159915,0.913,34.29,4,1.119,44.7,0.1003,25.61,21.3,low,2021-12-05T11:00:00,5367,,,,,,
15.317634,107.812974,0.094,18.47,4,1.594,11.9,-0.055,13.58,0.6,low,2022-05-07T06:00:00,5368,,,,,,
16.068535,108.176093,6.448,67.69,10,0.419,77.2,0.4039,149.26,96.8,critical,2019-08-20T05:00:00,5369,,,,,,
16.004435,108.12669,13.57,32.79,23,0.797,42.6,-0.3598,99.07,100.0,high,2020-10-07T12:00:00,5370,,,,,,
15.953894,108.193618,7.135,34.63,7,0.225,55.0,0.455,94.7,100.0,critical,2019-08-31T06:00:00,5371,,,,,,
16.001205,108.137816,0.652,1.87,0,1.414,35.0,0.0082,7.74,27.8,low,2019-07-15T12:00:00,5372,,,,,,
15.99624,108.054519,0.575,4.91,0,1.495,20.7,0.1219,2.63,9.1,low,2022-01-31T15:00:00,5373,,,,,,
15.953978,108.153847,0.73,0.61,0,1.381,25.1,-0.0923,4.71,25.6,low,2019-05-03T16:00:00,5374,,,,,,
15.982738,108.155288,0.266,9.84,0,0.955,37.9,-0.0179,3.28,15.4,low,2021-08-20T17:00:00,5375,,,,,,
16.060835,108.178419,0.032,9.8,0,1.415,30.2,0.0276,4.11,18.1,low,2020-01-07T04:00:00,5376,,,,,,
16.040611,108.182971,0.895,50.2,1,1.124,23.1,0.0703,16.73,22.8,low,2019-10-17T07:00:00,5377,,,,,,
15.80535,108.164794,0.148,0.0,0,1.492,18.3,0.0644,4.95,13.5,low,2019-12-15T08:00:00,5378,,,,,,
16.057477,108.158471,0.448,0.0,1,1.479,46.3,0.1585,0.5,8.7,low,2022-09-03T13:00:00,5379,,,,,,
16.010034,108.199528,2.886,2.83,10,1.514,10.1,-0.0217,22.48,51.6,low,2022-05-11T19:00:00,5380,,,,,,
15.918998,108.111284,6.388,98.69,4,0.595,81.6,0.4936,165.72,100.0,critical,2020-01-26T05:00:00,5381,,,,,,
15.990594,108.099157,0.12,4.56,1,0.606,23.0,0.1202,1.52,15.6,low,2023-09-13T05:00:00,5382,,,,,,
15.806121,108.1663,0.315,11.25,0,1.261,55.5,0.1216,3.75,28.7,low,2022-03-01T08:00:00,5383,,,,,,
16.084711,108.147255,0.307,42.53,2,1.345,29.4,0.0051,26.44,22.6,low,2020-06-14T17:00:00,5384,,,,,,
16.05948,108.157733,0.624,0.52,3,0.764,38.3,0.0972,0.68,7.7,low,2022-09-03T15:00:00,5385,,,,,,
15.619825,108.345215,0.365,15.26,2,1.255,53.0,0.0134,5.09,11.7,low,2024-06-12T14:00:00,5386,,,,,,
16.021801,108.18962,0.104,2.82,0,1.296,32.4,-0.1001,6.8,14.3,low,2019-12-16T06:00:00,5387,,,,,,
15.998006,108.102562,0.734,24.4,4,1.502,37.3,0.0391,21.15,16.9,low,2020-01-07T22:00:00,5388,,,,,,
15.683498,108.016138,0.216,0.0,0,1.373,39.8,0.1081,0.0,14.5,low,2023-08-04T11:00:00,5389,,,,,,
16.113551,108.128214,0.53,16.63,3,1.168,24.1,0.0971,16.81,12.1,low,2024-03-06T14:00:00,5390,,,,,,
15.84945,107.934143,4.074,30.21,13,1.364,61.9,0.0709,98.6,100.0,high,2024-06-23T21:00:00,5391,,,,,,
16.110777,108.086296,5.216,47.55,10,0.372,51.2,-0.2102,70.01,100.0,high,2019-05-28T23:00:00,5392,,,,,,
16.06324,108.181582,0.155,11.44,0,1.543,20.0,0.0556,3.81,0.4,low,2022-02-12T08:00:00,5393,,,,,,
16.041777,108.181738,1.755,37.67,6,0.457,28.4,0.1944,95.94,64.7,medium,2021-05-03T15:00:00,5394,,,,,,
15.846049,108.337239,2.102,24.2,2,1.329,60.7,0.0424,30.12,37.2,low,2020-12-12T22:00:00,5395,,,,,,
16.07815,108.043834,3.939,33.81,1,1.569,79.2,0.2957,11.27,68.8,high,2022-09-17T22:00:00,5396,,,,,,
15.803791,108.25623,3.529,52.9,3,1.409,51.5,0.438,55.44,80.0,high,2020-09-18T05:00:00,5397,,,,,,
15.951742,108.085573,10.995,108.82,14,1.578,81.1,-0.3635,184.43,100.0,critical,2024-07-22T06:00:00,5398,,,,,,
15.790038,108.106107,5.316,37.5,10,0.159,73.1,0.3309,59.21,80.2,critical,2021-05-07T03:00:00,5399,,,,,,
15.538175,108.340315,7.049,95.35,3,1.125,81.8,0.6047,84.81,89.4,critical,2019-07-14T10:00:00,5400,,,,,,
15.949671,108.065396,0.471,21.93,7,0.512,21.9,-0.0282,23.42,23.3,low,2019-04-24T09:00:00,5401,,,,,,
15.79972,107.261677,5.365,12.94,9,0.921,50.7,0.2273,56.92,89.3,high,2019-07-30T00:00:00,5402,,,,,,
16.059295,108.153714,0.607,2.91,0,1.567,50.5,0.0552,11.21,21.2,low,2022-01-21T15:00:00,5403,,,,,,
16.102101,108.279536,0.209,17.2,3,1.495,25.4,0.0346,14.48,18.3,low,2024-12-08T08:00:00,5404,,,,,,
15.949706,108.255052,2.214,12.94,0,1.525,42.0,0.0441,8.46,40.2,low,2019-05-15T20:00:00,5405,,,,,,
15.756181,108.289706,0.015,6.39,4,0.028,31.7,0.0154,10.43,0.0,low,2021-11-29T20:00:00,5406,,,,,,
15.983843,108.073459,3.167,26.22,2,1.659,72.1,0.2872,26.6,87.9,high,2024-03-28T08:00:00,5407,,,,,,
15.950349,108.08655,0.164,2.88,0,1.592,60.6,0.0063,0.96,2.7,low,2021-08-19T12:00:00,5408,,,,,,
16.067849,108.193171,0.155,31.8,2,1.245,12.4,-0.0591,16.14,3.4,low,2019-10-18T01:00:00,5409,,,,,,
15.618435,108.347288,10.389,66.57,11,0.948,66.1,-0.3451,195.99,100.0,high,2021-09-12T15:00:00,5410,,,,,,
15.880878,108.283395,0.117,8.07,0,1.256,39.4,-0.0548,7.26,11.6,low,2023-01-04T15:00:00,5411,,,,,,
16.028287,108.219681,0.119,0.0,0,0.943,42.3,-0.1028,0.72,13.4,low,2024-12-07T17:00:00,5412,,,,,,
15.799536,107.260711,0.595,19.45,5,0.304,41.7,0.1197,8.02,1.7,low,2022-12-22T08:00:00,5413,,,,,,
15.981056,108.139689,4.405,50.9,8,0.203,57.9,-0.1594,112.01,100.0,high,2021-04-22T12:00:00,5414,,,,,,
15.367024,107.818251,0.679,10.86,0,1.058,10.4,0.0292,3.62,20.2,low,2023-05-18T02:00:00,5415,,,,,,
16.100862,108.278993,0.69,8.81,5,0.189,56.5,-0.0335,9.35,24.2,low,2023-04-26T14:00:00,5416,,,,,,
16.03235,108.227717,7.53,123.67,6,0.909,66.1,0.6869,196.24,100.0,critical,2019-12-04T04:00:00,5417,,,,,,
16.052893,108.080639,4.577,23.16,16,1.49,45.5,-0.0435,40.76,75.0,high,2024-03-05T01:00:00,5418,,,,,,
15.90103,108.247849,4.719,36.73,5,0.65,57.3,0.3294,80.7,81.3,high,2020-09-08T14:00:00,5419,,,,,,
15.950538,108.087529,0.22,15.62,2,1.295,11.6,0.0276,5.21,16.0,low,2019-02-07T08:00:00,5420,,,,,,
16.001723,108.139444,10.529,37.66,23,0.29,44.7,-0.3563,64.46,100.0,high,2020-03-28T01:00:00,5421,,,,,,
16.064411,108.178726,2.915,6.61,7,0.291,41.7,-0.2023,32.67,44.8,low,2022-09-25T09:00:00,5422,,,,,,
16.060369,108.17625,0.254,30.02,3,1.49,44.4,0.0913,13.02,9.8,low,2021-03-04T20:00:00,5423,,,,,,
16.081711,108.217513,0.782,0.0,6,0.049,24.1,-0.0925,8.5,23.9,low,2024-01-09T00:00:00,5424,,,,,,
15.439055,108.58684,0.355,4.57,4,0.673,18.9,0.0497,3.69,13.6,low,2020-01-05T16:00:00,5425,,,,,,
15.920618,108.111735,0.184,0.0,1,0.754,29.4,-0.1057,2.71,20.6,low,2021-11-21T22:00:00,5426,,,,,,
15.953537,108.194625,0.153,27.71,2,1.413,37.3,-0.0693,16.77,15.8,low,2022-09-11T22:00:00,5427,,,,,,
16.05139,108.081667,4.621,16.02,15,1.186,40.4,-0.1076,40.63,74.3,high,2024-03-05T00:00:00,5428,,,,,,
16.001919,108.140016,0.409,0.0,5,0.164,39.9,0.0997,5.29,18.9,low,2024-05-05T17:00:00,5429,,,,,,
15.992626,108.141744,0.419,31.08,3,1.239,42.6,0.0384,32.43,25.6,low,2020-11-17T23:00:00,5430,,,,,,
15.982726,108.154471,0.396,12.61,2,1.268,26.2,-0.1493,11.08,16.5,low,2022-11-17T14:00:00,5431,,,,,,
15.952875,108.193329,0.803,4.94,6,0.1,26.9,-0.1456,12.59,29.0,low,2020-12-08T04:00:00,5432,,,,,,
15.459678,108.170723,0.744,23.74,4,1.206,9.9,-0.0037,20.49,23.1,low,2022-11-07T07:00:00,5433,,,,,,
15.799705,107.262116,0.0,11.96,0,1.433,48.0,-0.0291,8.31,17.8,low,2022-05-21T15:00:00,5434,,,,,,
16.108987,108.262986,7.553,40.88,7,0.146,41.8,0.5822,78.77,100.0,critical,2020-08-18T13:00:00,5435,,,,,,
15.568097,108.475552,2.077,35.73,3,1.455,15.3,0.2383,24.92,54.8,medium,2022-01-29T20:00:00,5436,,,,,,
15.757013,108.289408,0.285,0.0,0,1.426,31.0,-0.0604,0.0,0.0,low,2024-04-09T01:00:00,5437,,,,,,
16.054107,108.189316,0.256,19.07,3,1.154,48.9,-0.0615,15.14,13.7,low,2019-09-25T15:00:00,5438,,,,,,
15.269076,108.013544,2.174,5.06,2,0.976,52.5,0.2696,19.45,64.0,medium,2023-06-21T20:00:00,5439,,,,,,
16.067328,108.175248,0.555,9.91,0,1.068,38.0,0.0343,3.3,25.8,low,2020-01-20T02:00:00,5440,,,,,,
16.006775,108.126159,2.044,14.94,0,1.28,42.8,0.132,17.72,54.8,low,2024-06-06T20:00:00,5441,,,,,,
15.617922,108.347485,8.168,79.3,5,1.181,40.2,0.6566,140.06,100.0,critical,2021-09-12T09:00:00,5442,,,,,,
16.080389,108.21497,0.552,0.0,0,1.467,41.8,0.0066,0.58,27.6,low,2019-12-13T12:00:00,5443,,,,,,
15.949005,108.087576,0.106,0.0,2,1.338,18.4,-0.0274,6.12,14.6,low,2019-02-07T11:00:00,5444,,,,,,
15.430473,108.408966,0.045,0.0,0,1.238,44.4,0.0103,0.0,14.8,low,2022-07-21T21:00:00,5445,,,,,,
16.057702,108.159655,2.904,8.54,0,1.284,61.8,0.3585,15.65,57.9,medium,2021-03-26T02:00:00,5446,,,,,,
16.082685,108.21781,0.492,3.82,0,1.003,8.2,0.0939,2.47,9.0,low,2021-07-21T12:00:00,5447,,,,,,
15.986852,108.073306,4.756,27.01,7,0.152,68.4,0.169,56.95,92.6,high,2024-03-28T13:00:00,5448,,,,,,
